submission_id,user_id,rank,rating,country,language,problem_id,code,rank_bucket,code_length,line_count,avg_line_length,spaces_count,tabs_count,newlines_ratio,has_comments,uses_list_comp,uses_map,uses_lambda,imports_math,uses_recursion,variable_name_length,uses_scanner,has_class,uses_bits_stdc,uses_vector,uses_auto,compact_style
5340,user_8708,2144,2145,Russia,C++,CF989A,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Master,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
5341,user_2592,2061,2053,China,C++,CF791D,"#include <bits/stdc++.h>
using namespace std;
int main(){int v;cin>>v;vector<int>a(v);for(int i=0;i<v;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Master,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5342,user_4200,2054,2059,India,Python,CF455C,"from math import gcd
print(gcd(*map(int, input().split())))",Master,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
5343,user_8195,1666,1667,China,C++,CF296B,"#include <bits/stdc++.h>
using namespace std;
int main(){int c;cin>>c;vector<int>a(c);for(int i=0;i<c;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Expert,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5344,user_7857,1232,1235,Brazil,C++,CF491E,"// My approach
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main(){int tmp;cin>>tmp;vector<int>v(tmp);for(int i=0;i<tmp;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Pupil,223,6,37.166666666666664,12,0,0.026905829596412557,1,,,,,0,7,,,0.0,1.0,0.0,0.0
5345,user_4538,1809,1800,China,Python,CF211B,"from math import gcd
print(gcd(*map(int, input().split())))",Expert,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
5346,user_7640,1233,1233,India,Java,CF538D,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Pupil,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
5347,user_3136,2535,2542,China,Python,CF711B,"print(*sorted(map(int, input().split())))",Grandmaster,41,1,41.0,1,0,0.024390243902439025,0,0.0,1.0,0.0,0.0,0,0,,,,,,
5348,user_5276,2031,2037,Poland,Java,CF677C,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int y=sc.nextInt();int s=0;for(int i=0;i<y;i++)s+=sc.nextInt();System.out.println(s);}}",Master,190,2,95.0,10,0,0.010526315789473684,0,,,,,0,15,1.0,1.0,,,,
5349,user_6611,1327,1321,USA,C++,CF545A,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Pupil,251,16,15.6875,56,0,0.06374501992031872,1,,,,,1,4,,,0.0,1.0,0.0,0.0
5350,user_7152,946,952,USA,C++,CF213D,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main(){int sum;cin>>sum;vector<int>v(sum);for(int i=0;i<sum;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Newbie,220,6,36.666666666666664,11,0,0.02727272727272727,1,,,,,0,7,,,0.0,1.0,0.0,0.0
5351,user_9103,1249,1259,Russia,C++,CF925E,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Pupil,221,15,14.733333333333333,65,0,0.06787330316742081,1,,,,,0,6,,,0.0,1.0,0.0,0.0
5352,user_1670,2217,2217,Brazil,Java,CF506C,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int s=sc.nextInt();int s=0;for(int i=0;i<s;i++)s+=sc.nextInt();System.out.println(s);}}",Master,190,2,95.0,10,0,0.010526315789473684,0,,,,,0,15,1.0,1.0,,,,
5353,user_9565,2556,2552,Japan,Python,CF113A,"from math import gcd
print(gcd(*map(int, input().split())))",Grandmaster,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
5354,user_9949,1542,1546,Russia,C++,CF890B,"#include <bits/stdc++.h>
using namespace std;
int main(){int sum;cin>>sum;vector<int>a(sum);for(int i=0;i<sum;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Expert,163,3,54.333333333333336,6,0,0.018404907975460124,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5355,user_8555,887,897,Russia,C++,CF707A,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main(){int ans;cin>>ans;vector<int>v(ans);for(int i=0;i<ans;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Newbie,220,6,36.666666666666664,11,0,0.02727272727272727,1,,,,,0,7,,,0.0,1.0,0.0,0.0
5356,user_9134,2269,2265,Russia,Java,CF407D,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int nxt=sc.nextInt();int s=0;for(int i=0;i<nxt;i++)s+=sc.nextInt();System.out.println(s);}}",Master,194,2,97.0,10,0,0.010309278350515464,0,,,,,0,17,1.0,1.0,,,,
5357,user_4939,887,894,Brazil,Java,CF335E,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Newbie,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
5358,user_4172,2227,2222,China,C++,CF844B,"#include <bits/stdc++.h>
using namespace std;
int main(){int x;cin>>x;vector<int>a(x);for(int i=0;i<x;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Master,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5359,user_9404,1228,1223,Japan,Python,CF676E,"cnt = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Pupil,115,5,23.0,14,0,0.043478260869565216,0,0.0,1.0,0.0,0.0,0,0,,,,,,
5360,user_3428,1955,1947,Japan,C++,CF385D,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Master,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
5361,user_8347,1606,1599,Poland,Java,CF723B,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Expert,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
5362,user_2753,1378,1380,Brazil,Java,CF538A,"import java.util.*;

public class Solution {
    static int gcd(int a, int b) {
        if(b == 0) return a;
        return gcd(b, a % b);
    }
    
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int x = sc.nextInt();
        int y = sc.nextInt();
        System.out.println(gcd(x, y));
    }
}",Pupil,346,15,23.066666666666666,102,0,0.04335260115606936,0,,,,,1,4,1.0,1.0,,,,
5363,user_3610,1787,1777,India,C++,CF325B,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Expert,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
5364,user_2352,1750,1759,Russia,C++,CF432D,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Expert,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
5365,user_4359,1589,1592,China,C++,CF118B,"#include <bits/stdc++.h>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Expert,217,14,15.5,54,0,0.06451612903225806,1,,,,,1,4,,,1.0,0.0,0.0,0.0
5366,user_8553,2546,2543,China,C++,CF998C,"#include <bits/stdc++.h>
using namespace std;
int main(){int x;cin>>x;vector<int>v(x);for(int i=0;i<x;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Grandmaster,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5367,user_7523,1424,1415,Brazil,C++,CF188B,"// Fast solution
#include <bits/stdc++.h>
using namespace std;
int main(){int cnt;cin>>cnt;vector<int>v(cnt);for(int i=0;i<cnt;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Expert,191,4,47.75,10,0,0.020942408376963352,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5368,user_4772,2431,2437,Japan,Python,CF869E,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Grandmaster,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
5369,user_5820,1189,1180,USA,Python,CF470B,"// Solution
count = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Newbie,129,6,21.5,15,0,0.046511627906976744,1,0.0,1.0,0.0,0.0,0,0,,,,,,
5370,user_7993,2476,2486,Japan,Java,CF608A,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int r=sc.nextInt();int s=0;for(int i=0;i<r;i++)s+=sc.nextInt();System.out.println(s);}}",Grandmaster,190,2,95.0,10,0,0.010526315789473684,0,,,,,0,15,1.0,1.0,,,,
5371,user_4672,1298,1302,USA,Java,CF554D,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Pupil,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
5372,user_7866,974,972,China,C++,CF802B,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Newbie,263,17,15.470588235294118,57,0,0.06463878326996197,1,,,,,1,4,,,0.0,1.0,0.0,0.0
5373,user_2089,1232,1223,China,Python,CF601B,"// Fast solution
def solve():
    sum = int(input())
    array = list(map(int, input().split()))
    total = 0
    for element in array:
        total += element
    print(total)

solve()",Pupil,187,10,18.7,43,0,0.053475935828877004,1,0.0,1.0,0.0,0.0,0,0,,,,,,
5374,user_2924,1189,1187,Russia,Python,CF375B,"// Fast solution
test_cases = int(input())
for i in range(test_cases):
    a, b = map(int, input().split())
    result = a + b
    print(result)",Newbie,144,6,24.0,27,0,0.041666666666666664,1,0.0,1.0,0.0,0.0,0,0,,,,,,
5375,user_8761,2444,2438,India,C++,CF466C,"#include <bits/stdc++.h>
using namespace std;
int main(){int ans;cin>>ans;vector<int>v(ans);for(int i=0;i<ans;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Grandmaster,174,3,58.0,8,0,0.017241379310344827,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5376,user_8015,2149,2155,Japan,C++,CF618B,"#include <bits/stdc++.h>
using namespace std;
int main(){int n;cin>>n;vector<int>v(n);for(int i=0;i<n;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Master,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5377,user_8976,928,925,Russia,C++,CF489D,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Newbie,233,16,14.5625,66,0,0.06866952789699571,1,,,,,0,6,,,0.0,1.0,0.0,0.0
5378,user_2406,1808,1810,China,Python,CF844B,"print(*sorted(map(int, input().split())))",Expert,41,1,41.0,1,0,0.024390243902439025,0,0.0,1.0,0.0,0.0,0,0,,,,,,
5379,user_5393,2079,2076,India,Python,CF284A,"x = int(input())
print(sum(map(int, input().split())))",Master,54,2,27.0,3,0,0.037037037037037035,0,0.0,1.0,0.0,0.0,0,0,,,,,,
5380,user_9764,1698,1690,China,C++,CF436E,"#include <bits/stdc++.h>
using namespace std;
int main(){int v;cin>>v;vector<int>a(v);for(int i=0;i<v;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Expert,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5381,user_5372,2353,2360,Poland,Python,CF897B,"from math import factorial
print(factorial(int(input())))",Grandmaster,57,2,28.5,3,0,0.03508771929824561,0,0.0,0.0,0.0,1.0,1,0,,,,,,
5382,user_8210,1951,1945,India,C++,CF661B,"#include <bits/stdc++.h>
using namespace std;
int main(){int y;cin>>y;vector<int>v(y);for(int i=0;i<y;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Master,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5383,user_1103,1776,1774,Brazil,Python,CF331C,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Expert,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
5384,user_9330,2512,2514,India,Python,CF681B,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Grandmaster,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
5385,user_2875,1272,1276,USA,Python,CF352A,"def factorial(sum):
    if sum == 0:
        return 1
    else:
        return sum * factorial(sum - 1)

number = int(input())
print(factorial(number))",Pupil,151,8,18.875,36,0,0.052980132450331126,0,0.0,0.0,0.0,0.0,1,0,,,,,,
5386,user_8476,2488,2493,China,C++,CF179D,"#include <bits/stdc++.h>
using namespace std;
int main(){int y;cin>>y;vector<int>v(y);for(int i=0;i<y;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Grandmaster,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5387,user_7447,889,887,Japan,Python,CF803A,"// Solution
value = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Newbie,129,6,21.5,15,0,0.046511627906976744,1,0.0,1.0,0.0,0.0,0,0,,,,,,
5388,user_4134,2434,2430,Japan,C++,CF102E,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Grandmaster,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
5389,user_1639,1115,1105,China,Java,CF518C,"// Solution
import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        int sum = scanner.nextInt();
        int sum = 0;
        for(int i = 0; i < sum; i++) {
            sum += scanner.nextInt();
        }
        System.out.println(sum);
    }
}",Newbie,333,14,23.785714285714285,98,0,0.042042042042042045,1,,,,,0,3,1.0,1.0,,,,
5390,user_4630,983,990,India,C++,CF884B,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Newbie,263,17,15.470588235294118,57,0,0.06463878326996197,1,,,,,1,4,,,0.0,1.0,0.0,0.0
5391,user_9707,1080,1074,China,C++,CF791D,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Newbie,263,17,15.470588235294118,57,0,0.06463878326996197,1,,,,,1,4,,,0.0,1.0,0.0,0.0
5392,user_5918,1154,1150,Japan,Java,CF362D,"import java.util.*;

public class Solution {
    static int gcd(int a, int b) {
        if(b == 0) return a;
        return gcd(b, a % b);
    }
    
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int x = sc.nextInt();
        int y = sc.nextInt();
        System.out.println(gcd(x, y));
    }
}",Newbie,346,15,23.066666666666666,102,0,0.04335260115606936,0,,,,,1,4,1.0,1.0,,,,
5393,user_9122,1040,1050,China,C++,CF267D,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Newbie,233,16,14.5625,66,0,0.06866952789699571,1,,,,,0,6,,,0.0,1.0,0.0,0.0
5394,user_1392,2423,2427,Japan,Python,CF601E,"from math import gcd
print(gcd(*map(int, input().split())))",Grandmaster,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
5395,user_7746,1530,1529,USA,C++,CF915D,"#include <bits/stdc++.h>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Expert,217,14,15.5,54,0,0.06451612903225806,1,,,,,1,4,,,1.0,0.0,0.0,0.0
5396,user_8436,2168,2176,Russia,C++,CF644D,"#include <bits/stdc++.h>
using namespace std;
int main(){int y;cin>>y;vector<int>a(y);for(int i=0;i<y;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Master,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5397,user_5060,857,859,Russia,C++,CF917E,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Newbie,263,17,15.470588235294118,57,0,0.06463878326996197,1,,,,,1,4,,,0.0,1.0,0.0,0.0
5398,user_4064,1702,1701,Brazil,C++,CF580A,"#include <bits/stdc++.h>
using namespace std;
int main(){int v;cin>>v;vector<int>a(v);for(int i=0;i<v;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Expert,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5399,user_6923,1456,1463,Brazil,Java,CF623B,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Expert,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
5400,user_6474,1264,1259,Poland,Python,CF753C,"val = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Pupil,115,5,23.0,14,0,0.043478260869565216,0,0.0,1.0,0.0,0.0,0,0,,,,,,
5401,user_1006,1733,1724,Russia,C++,CF783D,"#include <bits/stdc++.h>
using namespace std;
int main(){int y;cin>>y;vector<int>v(y);for(int i=0;i<y;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Expert,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
5402,user_7980,1383,1388,China,C++,CF775E,"// Fast solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int tmp;
    cin >> tmp;
    vector<int> arr(tmp);
    for(int i = 0; i < tmp; i++) {
        cin >> arr[i];
    }
    int sum = 0;
    for(int i = 0; i < tmp; i++) {
        sum += arr[i];
    }
    cout << sum << endl;
    return 0;
}",Pupil,351,20,17.55,97,0,0.05698005698005698,1,,,,,0,6,,,0.0,1.0,0.0,0.0
5403,user_4804,1022,1018,Russia,Python,CF575A,"def factorial(number):
    if number == 0:
        return 1
    else:
        return number * factorial(number - 1)

number = int(input())
print(factorial(number))",Newbie,163,8,20.375,36,0,0.049079754601226995,0,0.0,0.0,0.0,0.0,1,0,,,,,,
5404,user_2994,1211,1204,USA,Java,CF943D,"import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        int res = scanner.nextInt();
        int sum = 0;
        for(int i = 0; i < res; i++) {
            sum += scanner.nextInt();
        }
        System.out.println(sum);
    }
}",Pupil,321,13,24.692307692307693,97,0,0.040498442367601244,0,,,,,0,3,1.0,1.0,,,,
